latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.955,-81.861,315.9,1,1,2020-02-03,1610,Terra,MODIS,76,6.0NRT,284.9,14.8,D
31.954,-81.85,313,1,1,2020-02-03,1610,Terra,MODIS,68,6.0NRT,285.6,12.3,D
31.946,-81.863,313.5,1,1,2020-02-03,1610,Terra,MODIS,51,6.0NRT,288,12,D
31.658,-82.892,307.1,1.1,1.1,2020-02-03,1610,Terra,MODIS,65,6.0NRT,276.7,10.3,D
31.621,-83.51,300.1,1.2,1.1,2020-02-03,1610,Terra,MODIS,9,6.0NRT,284.2,4.8,D
31.619,-83.498,311.8,1.2,1.1,2020-02-03,1610,Terra,MODIS,72,6.0NRT,282.9,14.4,D
31.493,-82.885,300.2,1.1,1.1,2020-02-03,1610,Terra,MODIS,31,6.0NRT,279.2,4.9,D
31.356,-82.395,304.7,1.1,1,2020-02-03,1610,Terra,MODIS,60,6.0NRT,290.7,5.9,D
31.288,-84.46,313.5,1.3,1.1,2020-02-03,1610,Terra,MODIS,74,6.0NRT,290.6,16.1,D
31.29,-84.466,304.7,1.3,1.1,2020-02-03,1610,Terra,MODIS,27,6.0NRT,290.3,7.3,D
31.288,-84.453,311.3,1.3,1.1,2020-02-03,1610,Terra,MODIS,71,6.0NRT,290.3,13.4,D
31.125,-84.026,305.9,1.2,1.1,2020-02-03,1610,Terra,MODIS,62,6.0NRT,287.9,8.6,D
31.047,-85.097,310.6,1.4,1.2,2020-02-03,1610,Terra,MODIS,70,6.0NRT,292.1,14.5,D
31.045,-85.082,302.7,1.4,1.2,2020-02-03,1610,Terra,MODIS,53,6.0NRT,291.7,6,D
31.007,-85.118,302.7,1.4,1.2,2020-02-03,1610,Terra,MODIS,53,6.0NRT,292,5.7,D
31.005,-85.103,301.9,1.4,1.2,2020-02-03,1610,Terra,MODIS,48,6.0NRT,291.3,4.9,D
30.972,-84.902,305.8,1.4,1.2,2020-02-03,1610,Terra,MODIS,47,6.0NRT,292.2,7.3,D
30.977,-84.908,304.4,1.4,1.2,2020-02-03,1610,Terra,MODIS,52,6.0NRT,292.6,6.5,D
30.975,-84.893,304.1,1.4,1.2,2020-02-03,1610,Terra,MODIS,48,6.0NRT,292.4,6.3,D
30.784,-83.893,308.3,1.2,1.1,2020-02-03,1610,Terra,MODIS,67,6.0NRT,292.5,9.7,D
30.782,-83.88,310.2,1.2,1.1,2020-02-03,1610,Terra,MODIS,70,6.0NRT,292.4,11.4,D
30.737,-83.513,303.8,1.2,1.1,2020-02-03,1610,Terra,MODIS,57,6.0NRT,292.1,6.1,D
30.459,-81.625,305.7,1,1,2020-02-03,1610,Terra,MODIS,56,6.0NRT,293.9,5,D
30.65,-83.316,304.8,1.1,1.1,2020-02-03,1610,Terra,MODIS,60,6.0NRT,292.2,6.3,D
30.734,-84.756,302.5,1.3,1.1,2020-02-03,1610,Terra,MODIS,53,6.0NRT,292.3,5.7,D
30.718,-85.32,309,1.4,1.2,2020-02-03,1610,Terra,MODIS,68,6.0NRT,294.9,11.2,D
30.183,-81.497,309.9,1,1,2020-02-03,1610,Terra,MODIS,69,6.0NRT,292.1,8.3,D
30.63,-85.16,305.7,1.4,1.2,2020-02-03,1610,Terra,MODIS,62,6.0NRT,293.9,7,D
30.628,-85.146,313.1,1.4,1.2,2020-02-03,1610,Terra,MODIS,73,6.0NRT,294.2,15.4,D
30.439,-83.747,310.2,1.2,1.1,2020-02-03,1610,Terra,MODIS,69,6.0NRT,292.8,11.4,D
30.546,-84.713,304.5,1.3,1.1,2020-02-03,1610,Terra,MODIS,59,6.0NRT,293.3,6.8,D
30.566,-85.4,305.2,1.4,1.2,2020-02-03,1610,Terra,MODIS,61,6.0NRT,293.4,8.3,D
30.05,-81.407,304,1,1,2020-02-03,1610,Terra,MODIS,56,6.0NRT,293.6,4.4,D
30.564,-85.477,306.7,1.5,1.2,2020-02-03,1610,Terra,MODIS,64,6.0NRT,293.1,9.2,D
30.553,-85.479,329.7,1.5,1.2,2020-02-03,1610,Terra,MODIS,86,6.0NRT,294.6,46.5,D
30.551,-85.464,308.2,1.5,1.2,2020-02-03,1610,Terra,MODIS,67,6.0NRT,293.4,10.8,D
30.231,-83.14,305.9,1.1,1,2020-02-03,1610,Terra,MODIS,57,6.0NRT,295.3,4.6,D
30.015,-81.614,312.9,1,1,2020-02-03,1610,Terra,MODIS,0,6.0NRT,293.5,10.4,D
30.013,-81.727,306.3,1,1,2020-02-03,1610,Terra,MODIS,58,6.0NRT,295.4,5.2,D
30.204,-83.268,310.8,1.1,1.1,2020-02-03,1610,Terra,MODIS,70,6.0NRT,294.7,9.4,D
30.189,-83.154,371.8,1.1,1,2020-02-03,1610,Terra,MODIS,100,6.0NRT,299.9,138.6,D
30.187,-83.142,311.1,1.1,1,2020-02-03,1610,Terra,MODIS,71,6.0NRT,294.4,8.5,D
30.106,-82.6,309.1,1.1,1,2020-02-03,1610,Terra,MODIS,67,6.0NRT,295,6.8,D
30.043,-83.034,315,1.1,1,2020-02-03,1610,Terra,MODIS,73,6.0NRT,292.7,12.3,D
30.034,-83.036,333.3,1.1,1,2020-02-03,1610,Terra,MODIS,88,6.0NRT,295.1,34.4,D
30.14,-85.337,331.3,1.4,1.2,2020-02-03,1610,Terra,MODIS,87,6.0NRT,295.6,47,D
30.138,-85.322,328.3,1.4,1.2,2020-02-03,1610,Terra,MODIS,86,6.0NRT,294.6,40.6,D
29.73,-82.891,307.2,1.1,1,2020-02-03,1610,Terra,MODIS,52,6.0NRT,294.6,4.8,D
30.001,-85.202,308.6,1.4,1.2,2020-02-03,1610,Terra,MODIS,67,6.0NRT,293.9,9.6,D
30,-85.188,305.3,1.4,1.2,2020-02-03,1610,Terra,MODIS,42,6.0NRT,293.8,6.1,D
29.433,-82.388,305,1,1,2020-02-03,1610,Terra,MODIS,54,6.0NRT,293.5,5.1,D
29.363,-82.548,309.8,1,1,2020-02-03,1610,Terra,MODIS,64,6.0NRT,298.6,4.9,D
29.073,-82.118,307,1,1,2020-02-03,1610,Terra,MODIS,56,6.0NRT,291.8,5.4,D
28.602,-81.72,307.5,1,1,2020-02-03,1610,Terra,MODIS,34,6.0NRT,294.5,4.2,D
28.601,-81.71,309.4,1,1,2020-02-03,1610,Terra,MODIS,51,6.0NRT,294.2,5.7,D
28.365,-81.486,304.5,1,1,2020-02-03,1610,Terra,MODIS,37,6.0NRT,293.8,4,D
28.124,-81.786,318.7,1,1,2020-02-03,1610,Terra,MODIS,0,6.0NRT,296.4,13.9,D
28.059,-81.598,309.8,1,1,2020-02-03,1610,Terra,MODIS,66,6.0NRT,296.5,6,D
27.726,-82.23,305.7,1,1,2020-02-03,1610,Terra,MODIS,51,6.0NRT,295.5,3.6,D
27.725,-82.22,315.4,1,1,2020-02-03,1610,Terra,MODIS,74,6.0NRT,295.7,11,D
27.558,-81.576,322.5,1,1,2020-02-03,1610,Terra,MODIS,80,6.0NRT,294.4,18.8,D
27.557,-81.566,353,1,1,2020-02-03,1610,Terra,MODIS,97,6.0NRT,294.7,67.7,D
30.156,-85.202,309.2,1.4,1.2,2020-02-03,1610,Terra,MODIS,52,6.0NRT,293.7,11.2,D
39.168,-77.888,302.8,1,1,2020-02-03,1610,Terra,MODIS,54,6.0NRT,290.7,4.3,D
39.151,-77.774,300.4,1,1,2020-02-03,1610,Terra,MODIS,36,6.0NRT,290.2,3.4,D
35.569,-77.044,301.2,1.1,1,2020-02-03,1610,Terra,MODIS,45,6.0NRT,284.8,4.9,D
35.519,-77.094,302.3,1.1,1,2020-02-03,1610,Terra,MODIS,52,6.0NRT,283.2,5.7,D
35.517,-77.082,306.5,1.1,1,2020-02-03,1610,Terra,MODIS,60,6.0NRT,284.1,8.7,D
34.577,-80.194,300.3,1,1,2020-02-03,1610,Terra,MODIS,34,6.0NRT,288.6,3.6,D
34.435,-82.137,308.4,1.1,1,2020-02-03,1610,Terra,MODIS,67,6.0NRT,291,9.4,D
33.725,-80.683,305.1,1,1,2020-02-03,1610,Terra,MODIS,61,6.0NRT,290.8,6.5,D
33.481,-81.25,307.2,1,1,2020-02-03,1610,Terra,MODIS,65,6.0NRT,290.1,7.2,D
33.438,-81.4,302.3,1,1,2020-02-03,1610,Terra,MODIS,51,6.0NRT,291.9,4,D
33.866,-85.343,300.8,1.6,1.2,2020-02-03,1610,Terra,MODIS,42,6.0NRT,287.2,8.2,D
36.415,-94.688,303.7,2.6,1.6,2020-02-03,1745,Terra,MODIS,57,6.0NRT,287.5,19.8,D
36.41,-94.695,302.8,2.6,1.6,2020-02-03,1745,Terra,MODIS,54,6.0NRT,287.8,17.7,D
39.521,-78.5,303,2.2,1.4,2020-02-03,1745,Aqua,MODIS,54,6.0NRT,290.2,16.7,D
40.174,-77.494,302.1,1.8,1.3,2020-02-03,1745,Aqua,MODIS,47,6.0NRT,284.7,11.7,D
27.55,-81.593,315.8,3.5,1.8,2020-02-03,1920,Aqua,MODIS,65,6.0NRT,293.3,70,D
27.559,-81.598,312,3.5,1.8,2020-02-03,1920,Aqua,MODIS,52,6.0NRT,293.5,50.3,D
32.342,-84.727,318.4,2.4,1.5,2020-02-03,1925,Aqua,MODIS,59,6.0NRT,295.6,46.1,D
36.997,-120.221,305.3,2.3,1.5,2020-02-03,1925,Terra,MODIS,61,6.0NRT,284.4,26.5,D
37.021,-120.394,301.8,2.2,1.4,2020-02-03,1925,Terra,MODIS,49,6.0NRT,283.4,20.3,D
36.921,-120.062,323.5,2.3,1.5,2020-02-03,1925,Terra,MODIS,82,6.0NRT,285.4,76.3,D
36.93,-120.165,301.4,2.3,1.5,2020-02-03,1925,Terra,MODIS,46,6.0NRT,283.7,19,D
36.908,-120.066,327.3,2.3,1.5,2020-02-03,1925,Terra,MODIS,85,6.0NRT,284.6,88.3,D
36.777,-119.611,307.2,2.5,1.5,2020-02-03,1925,Terra,MODIS,65,6.0NRT,285.6,31.3,D
36.933,-120.171,305.6,2.3,1.5,2020-02-03,1925,Terra,MODIS,62,6.0NRT,283.8,25.8,D
36.911,-120.072,334.1,2.3,1.5,2020-02-03,1925,Terra,MODIS,89,6.0NRT,285.6,117.5,D
36.906,-120.047,308,2.3,1.5,2020-02-03,1925,Terra,MODIS,49,6.0NRT,284.4,28,D
36.77,-119.62,306.1,2.5,1.5,2020-02-03,1925,Terra,MODIS,63,6.0NRT,285.5,29.7,D
36.794,-119.977,304.4,2.4,1.5,2020-02-03,1925,Terra,MODIS,59,6.0NRT,285.1,23.4,D
36.654,-119.426,315.2,2.6,1.5,2020-02-03,1925,Terra,MODIS,68,6.0NRT,284.3,51.6,D
36.697,-119.674,300.5,2.5,1.5,2020-02-03,1925,Terra,MODIS,37,6.0NRT,284.8,17.3,D
36.648,-119.433,319,2.6,1.5,2020-02-03,1925,Terra,MODIS,79,6.0NRT,285.5,69,D
36.676,-119.995,317.8,2.4,1.5,2020-02-03,1925,Terra,MODIS,78,6.0NRT,284.4,55.2,D
36.67,-119.97,306.7,2.4,1.5,2020-02-03,1925,Terra,MODIS,25,6.0NRT,283.9,25.1,D
36.68,-120.001,309.9,2.4,1.5,2020-02-03,1925,Terra,MODIS,69,6.0NRT,284.5,37.8,D
36.675,-119.975,316.5,2.4,1.5,2020-02-03,1925,Terra,MODIS,77,6.0NRT,284.5,56.4,D
36.575,-119.842,314.1,2.4,1.5,2020-02-03,1925,Terra,MODIS,74,6.0NRT,285.9,46,D
36.483,-119.438,305.1,2.6,1.5,2020-02-03,1925,Terra,MODIS,61,6.0NRT,285.9,28.7,D
36.7,-120.522,316.6,2.2,1.4,2020-02-03,1925,Terra,MODIS,77,6.0NRT,286.1,46.3,D
36.58,-119.846,318.3,2.4,1.5,2020-02-03,1925,Terra,MODIS,78,6.0NRT,286.2,56.1,D
36.491,-119.441,302.7,2.6,1.5,2020-02-03,1925,Terra,MODIS,53,6.0NRT,286.1,22.6,D
36.514,-119.61,305.2,2.5,1.5,2020-02-03,1925,Terra,MODIS,61,6.0NRT,285.8,25.2,D
36.701,-120.527,310.3,2.2,1.4,2020-02-03,1925,Terra,MODIS,70,6.0NRT,286,33,D
36.696,-120.503,304.3,2.2,1.4,2020-02-03,1925,Terra,MODIS,59,6.0NRT,285.8,21.3,D
36.681,-120.559,333.5,2.2,1.4,2020-02-03,1925,Terra,MODIS,88,6.0NRT,286.2,105.5,D
36.676,-120.536,348.7,2.2,1.4,2020-02-03,1925,Terra,MODIS,95,6.0NRT,287.3,188.6,D
36.555,-120.049,301.3,2.4,1.5,2020-02-03,1925,Terra,MODIS,38,6.0NRT,284.8,17,D
36.55,-120.023,322.4,2.4,1.5,2020-02-03,1925,Terra,MODIS,82,6.0NRT,284.6,74,D
36.628,-120.501,328.8,2.2,1.4,2020-02-03,1925,Terra,MODIS,86,6.0NRT,285.5,91.7,D
36.629,-120.507,323.2,2.2,1.4,2020-02-03,1925,Terra,MODIS,82,6.0NRT,285.3,70.7,D
36.624,-120.483,309,2.2,1.4,2020-02-03,1925,Terra,MODIS,68,6.0NRT,285.1,31.7,D
36.127,-120.172,307.9,2.4,1.5,2020-02-03,1925,Terra,MODIS,66,6.0NRT,286.6,31.3,D
35.797,-119.193,304.9,2.8,1.6,2020-02-03,1925,Terra,MODIS,60,6.0NRT,286.8,29.9,D
35.759,-119.372,302.4,2.7,1.6,2020-02-03,1925,Terra,MODIS,52,6.0NRT,284.6,25,D
35.274,-118.834,300.3,3,1.7,2020-02-03,1925,Terra,MODIS,32,6.0NRT,285.6,18.8,D
29.791,-82.87,310.6,3,1.7,2020-02-03,1925,Aqua,MODIS,40,6.0NRT,297.6,34.8,D
29.789,-82.875,310.6,3,1.7,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,297.7,34.4,D
30.02,-83.004,317,3,1.6,2020-02-03,1925,Aqua,MODIS,75,6.0NRT,296.5,51.3,D
30.017,-83.035,344.7,3,1.6,2020-02-03,1925,Aqua,MODIS,93,6.0NRT,298.9,233.9,D
30.032,-83.036,313.4,3,1.6,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,295.7,38.2,D
29.997,-84.716,304.4,2.3,1.5,2020-02-03,1925,Aqua,MODIS,49,6.0NRT,294.3,12.3,D
29.995,-84.74,321.5,2.3,1.5,2020-02-03,1925,Aqua,MODIS,80,6.0NRT,295.4,57.1,D
29.992,-84.745,318.2,2.3,1.5,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,295.4,42.5,D
30.147,-85.204,308,2.1,1.4,2020-02-03,1925,Aqua,MODIS,53,6.0NRT,297.6,14.6,D
30.134,-85.333,313.2,2.1,1.4,2020-02-03,1925,Aqua,MODIS,71,6.0NRT,297.8,23.5,D
29.535,-90.58,316.8,1,1,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,293.5,12.8,D
30.146,-85.209,309.3,2.1,1.4,2020-02-03,1925,Aqua,MODIS,0,6.0NRT,297.9,16.4,D
30.135,-85.338,312.7,2.1,1.4,2020-02-03,1925,Aqua,MODIS,70,6.0NRT,297.8,22.4,D
30.335,-84.208,320.9,2.5,1.5,2020-02-03,1925,Aqua,MODIS,79,6.0NRT,299,58.1,D
30.333,-84.234,309.4,2.5,1.5,2020-02-03,1925,Aqua,MODIS,64,6.0NRT,298.7,21.4,D
30.488,-83.936,310.1,2.6,1.6,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,296.7,29,D
30.566,-85.284,312.2,2.1,1.4,2020-02-03,1925,Aqua,MODIS,69,6.0NRT,296.6,23.2,D
30.668,-84.593,308.1,2.4,1.5,2020-02-03,1925,Aqua,MODIS,61,6.0NRT,295.7,18.7,D
30.63,-85.164,308.2,2.2,1.4,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,296.8,12.9,D
30.711,-84.679,307.5,2.3,1.5,2020-02-03,1925,Aqua,MODIS,60,6.0NRT,297.3,14.5,D
30.673,-85.259,312.1,2.1,1.4,2020-02-03,1925,Aqua,MODIS,69,6.0NRT,297,20.9,D
30.729,-84.779,308.2,2.3,1.5,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,296.7,16.5,D
30.672,-85.264,315,2.1,1.4,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,297.2,26.8,D
30.74,-84.761,306,2.3,1.5,2020-02-03,1925,Aqua,MODIS,53,6.0NRT,296,12.7,D
30.587,-86.47,316.3,1.8,1.3,2020-02-03,1925,Aqua,MODIS,74,6.0NRT,295,26.8,D
30.585,-86.489,325.1,1.8,1.3,2020-02-03,1925,Aqua,MODIS,82,6.0NRT,295.4,46.7,D
30.598,-86.472,336.8,1.8,1.3,2020-02-03,1925,Aqua,MODIS,90,6.0NRT,296.1,81,D
30.597,-86.49,348.4,1.8,1.3,2020-02-03,1925,Aqua,MODIS,95,6.0NRT,297.3,127.2,D
30.595,-86.508,326.5,1.8,1.3,2020-02-03,1925,Aqua,MODIS,83,6.0NRT,296,49.2,D
30.443,-88.354,313.1,1.3,1.1,2020-02-03,1925,Aqua,MODIS,71,6.0NRT,295,14.9,D
30.868,-84.374,309.8,2.5,1.5,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,295.9,21.8,D
30.004,-91.924,309.9,1,1,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,292.7,6.5,D
30.863,-84.382,308.1,2.5,1.5,2020-02-03,1925,Aqua,MODIS,61,6.0NRT,296,19.1,D
30.023,-92.814,311.2,1,1,2020-02-03,1925,Aqua,MODIS,0,6.0NRT,286,8.6,D
31.044,-84.431,308.5,2.5,1.5,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,294.4,16.7,D
30.358,-90.68,351.9,1.1,1,2020-02-03,1925,Aqua,MODIS,97,6.0NRT,296.5,68.1,D
30.357,-90.691,334.5,1.1,1,2020-02-03,1925,Aqua,MODIS,89,6.0NRT,292.5,33.7,D
30.367,-90.677,319.3,1.1,1,2020-02-03,1925,Aqua,MODIS,78,6.0NRT,293.6,15.8,D
30.365,-90.687,339.7,1.1,1,2020-02-03,1925,Aqua,MODIS,91,6.0NRT,295.5,43.8,D
31.041,-84.413,308.2,2.5,1.5,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,294.9,17.5,D
31.028,-85.052,310.1,2.2,1.4,2020-02-03,1925,Aqua,MODIS,66,6.0NRT,294.7,21.5,D
31.026,-85.075,312.2,2.2,1.4,2020-02-03,1925,Aqua,MODIS,69,6.0NRT,294.9,25.6,D
30.671,-89.011,306.6,1.2,1.1,2020-02-03,1925,Aqua,MODIS,41,6.0NRT,292.2,7.3,D
30.684,-88.987,303.3,1.2,1.1,2020-02-03,1925,Aqua,MODIS,37,6.0NRT,292.4,4.9,D
30.678,-89.038,307.6,1.2,1.1,2020-02-03,1925,Aqua,MODIS,56,6.0NRT,292.9,8,D
30.677,-89.051,311.9,1.2,1.1,2020-02-03,1925,Aqua,MODIS,70,6.0NRT,293.3,12.6,D
30.831,-88.339,318.4,1.4,1.2,2020-02-03,1925,Aqua,MODIS,77,6.0NRT,293.9,21.3,D
30.84,-88.333,312.2,1.4,1.2,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,293.3,12.6,D
30.838,-88.347,326.7,1.4,1.2,2020-02-03,1925,Aqua,MODIS,84,6.0NRT,294.8,34.3,D
30.746,-89.414,310.4,1.2,1.1,2020-02-03,1925,Aqua,MODIS,68,6.0NRT,293,10.5,D
30.794,-89.346,310.3,1.2,1.1,2020-02-03,1925,Aqua,MODIS,68,6.0NRT,293.6,10,D
30.89,-89.137,319.4,1.2,1.1,2020-02-03,1925,Aqua,MODIS,59,6.0NRT,293.1,20.6,D
30.888,-89.149,308.1,1.2,1.1,2020-02-03,1925,Aqua,MODIS,60,6.0NRT,293.7,8.2,D
31.205,-86.571,309,1.8,1.3,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,292.1,15.4,D
30.993,-88.518,315.2,1.3,1.1,2020-02-03,1925,Aqua,MODIS,74,6.0NRT,295.6,16.1,D
30.991,-88.525,314,1.3,1.1,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,294.8,14.5,D
31.215,-86.561,308.6,1.8,1.3,2020-02-03,1925,Aqua,MODIS,64,6.0NRT,291.8,16,D
31.213,-86.579,302.8,1.8,1.3,2020-02-03,1925,Aqua,MODIS,41,6.0NRT,291.7,7.7,D
31.217,-87.012,308.9,1.7,1.3,2020-02-03,1925,Aqua,MODIS,41,6.0NRT,294.1,12.2,D
31.228,-87.014,309.6,1.7,1.3,2020-02-03,1925,Aqua,MODIS,52,6.0NRT,293.9,13.6,D
30.836,-90.399,308.2,1.1,1,2020-02-03,1925,Aqua,MODIS,63,6.0NRT,294.3,6.4,D
30.92,-89.813,308.4,1.1,1.1,2020-02-03,1925,Aqua,MODIS,51,6.0NRT,294.1,7.4,D
30.918,-89.824,305.8,1.1,1.1,2020-02-03,1925,Aqua,MODIS,17,6.0NRT,293.8,5.1,D
30.845,-90.401,309.2,1.1,1,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,293.9,7.2,D
31.145,-87.993,306.8,1.4,1.2,2020-02-03,1925,Aqua,MODIS,56,6.0NRT,295.9,8.7,D
31.05,-88.823,311.1,1.3,1.1,2020-02-03,1925,Aqua,MODIS,69,6.0NRT,294.1,11.4,D
31.048,-88.837,305.6,1.3,1.1,2020-02-03,1925,Aqua,MODIS,44,6.0NRT,293.8,6.1,D
30.953,-89.622,309.9,1.2,1.1,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,293.5,9.2,D
30.929,-89.814,312.6,1.1,1.1,2020-02-03,1925,Aqua,MODIS,71,6.0NRT,293.2,11.3,D
30.928,-89.826,305.7,1.1,1.1,2020-02-03,1925,Aqua,MODIS,46,6.0NRT,293.1,5.3,D
31.048,-88.829,314.5,1.3,1.1,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,294.3,15.1,D
30.955,-89.628,308.9,1.2,1.1,2020-02-03,1925,Aqua,MODIS,56,6.0NRT,293.1,8.8,D
31.15,-87.984,304.6,1.4,1.2,2020-02-03,1925,Aqua,MODIS,41,6.0NRT,294.4,7.2,D
31.745,-81.622,307.1,3.9,1.8,2020-02-03,1925,Aqua,MODIS,61,6.0NRT,293.4,43,D
31.19,-88.111,308.6,1.4,1.2,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,294.6,10.4,D
31.752,-81.631,304.7,3.9,1.8,2020-02-03,1925,Aqua,MODIS,54,6.0NRT,293.4,32,D
31.726,-83.063,304.8,3.1,1.7,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,293.7,22.8,D
30.967,-90.663,305.9,1.1,1,2020-02-03,1925,Aqua,MODIS,58,6.0NRT,293.9,5.2,D
31.13,-89.515,308.8,1.2,1.1,2020-02-03,1925,Aqua,MODIS,47,6.0NRT,294.4,7.4,D
30.83,-91.819,314.2,1,1,2020-02-03,1925,Aqua,MODIS,52,6.0NRT,290.1,10.5,D
31.14,-89.516,315.4,1.2,1.1,2020-02-03,1925,Aqua,MODIS,70,6.0NRT,294.5,14.1,D
31.255,-88.634,303.8,1.3,1.1,2020-02-03,1925,Aqua,MODIS,42,6.0NRT,293.4,5.1,D
31.252,-88.638,308.8,1.3,1.1,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,293.8,10.2,D
31.194,-89.236,308.6,1.2,1.1,2020-02-03,1925,Aqua,MODIS,64,6.0NRT,294.8,8.3,D
31.382,-88.38,304.1,1.4,1.2,2020-02-03,1925,Aqua,MODIS,51,6.0NRT,293.6,5.7,D
30.982,-91.72,310.4,1,1,2020-02-03,1925,Aqua,MODIS,68,6.0NRT,290.2,7.2,D
31.877,-84.037,308.7,2.7,1.6,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,295,27.9,D
31.866,-84.041,306.2,2.7,1.6,2020-02-03,1925,Aqua,MODIS,59,6.0NRT,294.7,21,D
31.567,-88.296,304.9,1.4,1.2,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,294.6,6.2,D
30.742,-94.561,302.5,1.1,1,2020-02-03,1925,Aqua,MODIS,28,6.0NRT,285.7,3.3,D
31.692,-88.431,310.5,1.4,1.2,2020-02-03,1925,Aqua,MODIS,68,6.0NRT,295,12.2,D
31.37,-91.09,303.7,1,1,2020-02-03,1925,Aqua,MODIS,44,6.0NRT,290.2,4.3,D
31.368,-91.101,309.6,1,1,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,291.6,8.3,D
32.225,-82.737,305,3.3,1.7,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,294.9,23.8,D
32.335,-84.721,312.4,2.4,1.5,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,295.7,29.4,D
32.349,-84.723,315.3,2.4,1.5,2020-02-03,1925,Aqua,MODIS,74,6.0NRT,294.8,39.2,D
32.35,-85.299,310,2.2,1.4,2020-02-03,1925,Aqua,MODIS,66,6.0NRT,295.5,22.9,D
31.928,-90.008,311.5,1.2,1.1,2020-02-03,1925,Aqua,MODIS,70,6.0NRT,293.1,10.7,D
31.926,-90.02,310.3,1.2,1.1,2020-02-03,1925,Aqua,MODIS,68,6.0NRT,293.8,9.7,D
32.645,-82.509,307,3.5,1.8,2020-02-03,1925,Aqua,MODIS,61,6.0NRT,290.3,39.2,D
32.09,-89.574,305.7,1.2,1.1,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,293.3,5.9,D
32.088,-89.586,307.4,1.2,1.1,2020-02-03,1925,Aqua,MODIS,63,6.0NRT,293.2,7.4,D
32.098,-89.588,305.9,1.2,1.1,2020-02-03,1925,Aqua,MODIS,39,6.0NRT,293.6,5.8,D
32.719,-83.197,304.9,3.1,1.7,2020-02-03,1925,Aqua,MODIS,55,6.0NRT,294.7,21.3,D
32.955,-81.092,320.7,4.3,1.9,2020-02-03,1925,Aqua,MODIS,79,6.0NRT,291.6,143.4,D
32.958,-81.051,303.2,4.4,1.9,2020-02-03,1925,Aqua,MODIS,47,6.0NRT,290.5,32,D
32.956,-81.097,318.4,4.3,1.9,2020-02-03,1925,Aqua,MODIS,77,6.0NRT,291.6,124.8,D
32.831,-84.146,306.1,2.7,1.6,2020-02-03,1925,Aqua,MODIS,59,6.0NRT,295.5,20.7,D
33.084,-82.495,306.2,3.5,1.8,2020-02-03,1925,Aqua,MODIS,59,6.0NRT,294,28.9,D
32.982,-84.146,321,2.7,1.6,2020-02-03,1925,Aqua,MODIS,80,6.0NRT,295.1,70.7,D
32.912,-85.059,315.6,2.3,1.5,2020-02-03,1925,Aqua,MODIS,75,6.0NRT,294.2,40.1,D
32.91,-85.084,342.1,2.3,1.5,2020-02-03,1925,Aqua,MODIS,92,6.0NRT,296.9,154.5,D
33.081,-82.938,315.2,3.3,1.7,2020-02-03,1925,Aqua,MODIS,74,6.0NRT,290.9,70.2,D
33.122,-83.012,305.5,3.2,1.7,2020-02-03,1925,Aqua,MODIS,57,6.0NRT,291.3,28.8,D
32.9,-85.817,310,2.1,1.4,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,293.7,23,D
32.903,-85.803,305.2,2.1,1.4,2020-02-03,1925,Aqua,MODIS,57,6.0NRT,293.6,13.7,D
32.878,-86.379,330.8,1.9,1.4,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,294.9,71.9,D
32.892,-86.361,308.1,1.9,1.4,2020-02-03,1925,Aqua,MODIS,64,6.0NRT,293.1,16.6,D
32.89,-86.381,304.8,1.9,1.4,2020-02-03,1925,Aqua,MODIS,52,6.0NRT,294.1,11.4,D
33.165,-85.133,312.4,2.3,1.5,2020-02-03,1925,Aqua,MODIS,71,6.0NRT,294.5,32.9,D
32.993,-87.22,334.4,1.7,1.3,2020-02-03,1925,Aqua,MODIS,89,6.0NRT,294.1,71.6,D
